gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128229784	ABH15	1.09598453606429e-35	397.261197752755	-12.9188512102829	-13.7446196909499	protein ABHD15-like
LOC128212978	ELAV4	1.70098918170298e-35	291.202279510893	-12.8830297573339	-8.76852328890065	ELAV-like protein 3
LOC128223058	ACH10	3.39120444898841e-35	377.469551023419	-12.8287181868381	-13.6708920949103	neuronal acetylcholine receptor subunit alpha-9-like
LOC128211823	COE3	3.88724020181559e-35	375.021099881646	-12.8171845274547	-13.6615035927436	transcription factor COE3-like
LOC128237354	MOT10	1.51558382989179e-34	819.373471135481	-12.708415483465	-4.17138764752659	monocarboxylate transporter 10-like
LOC128233046	ABH15	6.21650607860598e-34	330.948979329722	-12.5930421844781	-13.4811406713919	protein ABHD15-like
LOC128240545	NA	1.85509985398054e-33	4288.65867801005	-12.5047201346251	-2.80061480152924	uncharacterized LOC128240545
LOC128224232	NA	9.35170836695604e-33	610.964292506169	-12.3737852160437	-5.65426033173612	keratin-associated protein 10-10-like
LOC128225224	GALK1	9.48422895604168e-32	1068.98057505501	-12.1829629560134	-2.98101322188258	galactokinase-like
LOC128210558	ZN268	5.02192794426813e-31	141.969384018621	-12.0421951032306	-5.68358393670552	zinc finger protein 30-like
LOC128241681	NA	2.24531204620143e-30	704.436443781877	-11.9156474923014	-5.93692006209235	uncharacterized LOC128241681
LOC128227605	MEG10	1.1492651434018e-29	132.753678427708	-11.7764295146743	-6.18096380105543	uncharacterized LOC128227605
LOC128222686	NA	2.86931223404725e-29	171.897442842723	-11.6959750042722	-5.80666414258248	uncharacterized LOC128222686
LOC128203182	NA	7.18789377303451e-29	269.983667743325	-11.6147897303326	-9.4760522316547	uncharacterized LOC128203182
LOC128212534	PKHA1	8.01918377338869e-29	2667.09559689669	-11.6047039937423	-3.14494144372506	pleckstrin homology domain-containing family A member 1-like
LOC128234973	NA	1.23745315431674e-28	141.082851070533	-11.5660927980514	-8.52045420703788	uncharacterized LOC128234973
LOC128238706	NA	4.67920803651182e-28	163.574889174255	-11.4499427570034	-10.0259450462837	uncharacterized LOC128238706
LOC128240915	CRA1B	7.34776263911348e-28	5568.06649092939	-11.4100484740515	-4.60484341044773	collagen alpha-1(I) chain-like
LOC128228943	PPIB	1.06058420378611e-27	258.550667811046	-11.3766735413987	-4.73799384108871	uncharacterized LOC128228943
LOC128227029	NA	6.2368755172896e-27	594.364160831349	-11.2189769763137	-3.99443209825898	uncharacterized LOC128227029
LOC128214555	SO4C1	1.49879837232451e-26	166.094594552758	-11.1364249137142	-10.3656917630117	solute carrier organic anion transporter family member 4C1-like
LOC128226311	NA	1.87156867281284e-26	638.900707893215	-11.1159612481207	-3.12663772768193	uncharacterized LOC128226311
LOC128225970	CP3AO	1.32012047032442e-25	85.4862212580878	-10.9356909205709	-7.28176979362235	cytochrome P450 3A24-like
LOC128207545	NA	2.21956620470899e-25	1424.77713255786	-10.886573943387	-3.226367406217	uncharacterized LOC128207545
LOC128240907	HMCT	3.15316828854056e-25	137.929414319909	-10.8520729843827	-12.2184613086526	hemocytin-like
LOC128227721	PNCA	3.49652362139535e-25	405.89822830729	-10.8420155040408	-4.13646588618135	nicotinamidase-like
LOC128223145	NA	5.12803022529083e-25	837.180133440153	-10.806325944604	-8.07552024479709	uncharacterized LOC128223145
LOC128235760	JTX2A	5.43088275705666e-25	161.26600069172	-10.800457123462	-7.48600246665625	toxin CfTX-A-like
LOC128232897	ELA1	6.3263332720092e-25	133.848662416953	-10.7858365958932	-12.1751338154351	elastase-1-like
LOC128229691	NA	8.39269703078861e-25	132.216361655771	-10.7586313946602	-12.157431787598	uncharacterized LOC128229691
LOC128237280	NA	1.45025484150151e-24	193.937507431626	-10.7069239974163	-11.5536928521437	uncharacterized LOC128237280
LOC128231296	AQP11	1.63352027353806e-24	145.830234877036	-10.6947327308818	-5.65801731969031	aquaporin-11-like
LOC128212322	A2478	1.64705161650548e-24	157.392459631268	-10.6933902524158	-5.51419303107858	uncharacterized LOC128212322
LOC128218066	NA	6.52116829471382e-24	83.3381264901211	-10.5621763189794	-5.24613034674244	uncharacterized LOC128218066
LOC128219150	NOTC1	1.69786462641459e-23	116.301429234243	-10.4691829500841	-11.9723995857821	fibrillin-2-like
LOC128213634	EGT1	3.24924338782243e-23	842.478890293067	-10.4059030836521	-7.63473434643022	uncharacterized LOC128213634
LOC128210028	NA	4.96700120855942e-23	222.142620754911	-10.3643157199789	-4.7858303385356	uncharacterized LOC128210028
LOC128219587	SSPO	6.97946155135727e-23	129.314427961723	-10.3295874308496	-11.546566786295	very low-density lipoprotein receptor-like
LOC128240985	HERC2	1.37274185881696e-22	13527.1769145438	-10.2629036119402	-4.62086670332087	uncharacterized LOC128240985
LOC128226319	ACHA7	2.35693426970653e-22	533.116809739356	-10.209010935725	-3.35907142133244	neuronal acetylcholine receptor subunit alpha-7-like
LOC128227722	PRTG	4.17286495928348e-22	374.910626774096	-10.1508416507068	-6.82728651440357	protogenin-like
LOC128204761	NA	4.17286495928348e-22	133.301999161739	-10.1511997233132	-6.62952554973786	uncharacterized LOC128204761
LOC128217053	NOTC1	4.19665392195406e-22	101.406684788454	-10.1492702802525	-11.7746831109565	fibropellin-1-like
LOC128217974	MFD4A	5.12857510989554e-22	143.744259025268	-10.1291737618086	-11.1208092886961	major facilitator superfamily domain-containing protein 4A-like
LOC128220490	BMP3	5.54463962594255e-22	117.263137654519	-10.121039844632	-11.4054118551473	bone morphogenetic protein 3-like
LOC128226254	ACH1	6.47830799756278e-22	267.120242404245	-10.1052964921646	-8.325770655795	acetylcholine receptor subunit alpha-like
LOC128203618	NA	1.10095888284377e-21	97.3259328854978	-10.0511955416669	-11.7154263858571	C-type lectin domain family 4 member G-like
LOC128223822	DDR2	1.19884232656883e-21	2187.98836563148	-10.0423076481602	-2.67503485473488	discoidin domain-containing receptor 2-like
LOC128209101	TOM22	1.57036464721441e-21	1051.74972032285	-10.014951868169	-3.96707593794142	mitochondrial import receptor subunit TOM22 homolog
LOC128217515	GXN	1.57036464721441e-21	101.02391131113	-10.0146714770757	-8.18521223802322	uncharacterized LOC128217515
LOC128202650	NA	2.10177874659656e-21	110.133550166534	-9.98483540459709	-11.3146462678041	uncharacterized LOC128202650
LOC128207617	HS90A	7.22959065475568e-21	11455.4736416059	-9.85555208311404	-3.34166191640892	heat shock protein HSP 90-alpha-like
LOC128214982	NA	7.22959065475568e-21	89.7765418650295	-9.85539259291202	-11.5989403433648	uncharacterized LOC128214982
LOC128237589	CELR3	7.71049999349623e-21	80.3492958511341	-9.84846120456663	-6.11709030006986	protocadherin Fat 3-like
LOC128245435	NA	8.95575756705555e-21	102.77810976254	-9.83294164643362	-11.2149192430665	uncharacterized LOC128245435
LOC128218424	CPNA2	1.05568212447334e-20	113.305949885051	-9.8159114943362	-10.2269615746234	copine family protein 1-like
LOC128242656	NA	3.12991392176808e-20	84.267526796039	-9.69900140008383	-11.5075783404904	uncharacterized LOC128242656
LOC128235685	NA	3.32510507860025e-20	524.98241683475	-9.69239470859482	-5.55841691176391	uncharacterized LOC128235685
LOC128245416	NA	5.79253680951101e-20	277.156634084309	-9.63469095444865	-8.68729999386126	uncharacterized LOC128245416
LOC128207893	NA	1.55802928362235e-19	98.5284777778162	-9.52911995514006	-4.73764291476729	uncharacterized LOC128207893
LOC128207047	PRDX6	2.66974223132905e-19	12216.0303388554	-9.47095105388265	-8.83215952660413	peroxiredoxin-6-like
LOC128209336	GDAP1	2.67494655787148e-19	322.534530161093	-9.47033397863046	-2.62759967052869	ganglioside-induced differentiation-associated protein 1-like
LOC128243700	GBS76	3.0528441899936e-19	561.726941692353	-9.45469768083565	-3.35809258361934	glycogen-binding subunit 76A-like
LOC128232593	NA	3.2060377908654e-19	76.310060585275	-9.44894501771937	-11.3644743709917	uncharacterized LOC128232593
LOC128206227	CPNA2	3.33092317155775e-19	410.512448413601	-9.44413818285119	-3.46388492023137	uncharacterized LOC128206227
