gene	uniprot	padj	baseMean	stat	log2FoldChange	description
LOC128231691	RCN11	6.17373018341624e-32	344.268604414982	12.1594722572658	5.62228986385299	uncharacterized LOC128231691
LOC128243287	NECA1	7.5542802510754e-32	1308.7236909941	12.1422953340111	2.31419620278827	N-terminal EF-hand calcium-binding protein 1-like
LOC128223821	EHMT1	1.18381019608802e-31	2623.20480294085	12.1044798869077	1.85110197909711	uncharacterized LOC128223821
LOC128209881	NA	1.29226038014424e-31	677.818176305457	12.0969502490673	4.45631163688357	uncharacterized LOC128209881
LOC128238720	TMTC3	1.7524456573102e-31	365.278937684456	12.0705846471132	4.00893546938727	protein O-mannosyl-transferase TMTC3-like
LOC128235334	CARME	1.75344307273907e-31	532.638510405287	12.0702093211167	5.78903785368598	carnosine N-methyltransferase-like
LOC128223863	KLH24	1.88515236332419e-31	726.444039048069	12.0639203661458	4.5019737164013	kelch-like protein 24
LOC128204211	TTC38	2.06890853258077e-31	1798.34433038252	12.0559336264423	2.95919849474573	tetratricopeptide repeat protein 38-like
LOC128217237	EPG5	2.77408925526671e-31	1591.54046583698	12.0307722041419	3.48006587646528	ectopic P granules protein 5 homolog
LOC128240642	SNX13	2.95145365677424e-31	602.796996667794	12.0250118478231	2.5575977305195	sorting nexin-13-like
LOC128240915	CRA1B	2.99207003253276e-31	23050.1321693867	12.0231213269748	5.55086527816235	collagen alpha-1(I) chain-like
LOC128217284	NISCH	3.44178634973518e-31	1292.6819234314	12.010723600894	3.18086299543441	nischarin-like
LOC128226996	HS12B	3.91112070492779e-31	3688.80143735253	11.9998339326432	2.64713656445496	heat shock 70 kDa protein 12B-like
LOC128237076	NA	8.38113294578152e-31	536.448419196692	11.935959614251	6.23755919998201	uncharacterized LOC128237076
LOC128232113	MERL	9.67975072082414e-31	488.735272380416	11.9236553071695	2.19109564970425	merlin-like
LOC128229081	HPRT	1.41577426889147e-30	1879.11411176417	11.8903956387313	3.33086903766597	hypoxanthine-guanine phosphoribosyltransferase-like
LOC128242822	DIK1C	1.55986484018939e-30	1041.03732845728	11.8819343406476	3.14820633227638	divergent protein kinase domain 1C-like
LOC128218962	NA	1.55986484018939e-30	5612.50774095492	11.8813812846437	3.49579290724664	uncharacterized LOC128218962
LOC128235924	NA	2.65046599523585e-30	794.138297526011	11.8357784998902	2.1393075589267	uncharacterized LOC128235924
LOC128232206	NA	3.02600368311717e-30	8126.47767528868	11.8243556622509	5.9747671976795	uncharacterized LOC128232206
LOC128228518	RHOQ	3.26110559227092e-30	1212.94293215077	11.8177708761283	5.5123975284412	cell division control protein 42 homolog
